Название улицы,contains_kgiop_objects,density,WKT
"5-я линия","0","0","MULTILINESTRING ((3376695.9703609054 8341222.034788364, 3376683.9144600523 8341210.306101911, 3376679.216777541 8341207.456762816, 3376644.9749021735 8341178.013656556, 3376412.517541499 8340984.990828413, 3375925.8398597 8340570.8889584765, 3375908.997220743 8340542.641029036, 3375899.59072377 8340517.286450995, 3375907.661386853 8340501.826385155, 3375327.7758954125 8339915.317478038, 3375306.64745606 8339890.6717403, 3375290.7399008255 8339869.316584238, 3375172.8302961774 8339658.285911439), (3391063.8879820006 8321053.948579756, 3391548.9403992346 8321376.0890476685), (3389342.1873415452 8338518.965779019, 3389743.3382585673 8338637.248515478), (3388011.652259787 8338559.062906593, 3388037.6230969895 8338347.738479653, 3388045.048107025 8338230.431855375, 3388049.077872592 8338214.203812952, 3388056.9258966926 8338192.301531963))"
"6-я Советская улица","0","0","LINESTRING (3390058.606188443 8339540.119318484, 3390156.1999860215 8339007.167533566, 3390158.2371327025 8338988.243870226)"
"6-я линия","0","0","MULTILINESTRING ((3391592.221417255 8321528.441002592, 3391495.095161537 8321674.319400399, 3391158.0197434155 8322204.303857003), (3387863.9090316067 8338503.774853627, 3387860.335675952 8338496.598918628, 3387858.91078647 8338489.665868058, 3387860.0351133267 8338478.846789397, 3387875.70889763 8338432.104135809, 3387893.7760509863 8338348.356701315, 3387905.8653476867 8338309.695867524, 3387945.895836575 8338186.803892999), (3389365.6089624073 8338430.24944994, 3389651.6109981537 8338513.688695289))"
"7-я линия","0","0","MULTILINESTRING ((3391262.6934606084 8322258.1041295305, 3391637.2056234838 8321668.81200901, 3391641.947833792 8321656.167053918, 3391644.1408277606 8321642.729059145), (3389429.918232239 8338184.640164731, 3388893.0354600917 8337960.499013241), (3387618.0488042403 8338487.502051058, 3387705.9466741704 8338517.508508656))"
"8-я линия","0","0","LINESTRING (3389453.48456844 8338103.257947508, 3388958.11283441 8337890.268635574)"
"9-я линия","0","0","LINESTRING (3389006.3920975667 8337823.792147014, 3389335.4747762503 8337935.440313958)"
"«Нева»","0","0","MULTILINESTRING ((3376772.958920738 8356563.237892204, 3376851.1497310717 8356412.551905409, 3376920.4906418864 8356288.096631042, 3376965.408056421 8356205.341564759, 3377066.686529145 8356028.436080003, 3377165.226542396 8355854.389833052, 3377228.1999783376 8355737.291597139), (3377228.1999783376 8355737.291597139, 3377279.7631664723 8355633.8058349425), (3377153.994405775 8355845.957635666, 3377217.1682168 8355731.913665708), (3377246.0333607625 8355764.601811474, 3377188.5368437674 8355869.041075568), (3377217.1682168 8355731.913665708, 3377279.7631664723 8355633.8058349425), (3377279.7965623196 8355698.760907466, 3377246.0333607625 8355764.601811474), (3400233.485945675 8334541.644228568, 3399873.3006012645 8334901.405031021, 3399564.2554309242 8335216.491499401, 3399427.866790804 8335359.8153783, 3399290.8770254343 8335503.760021829, 3399154.3881977727 8335647.619185443, 3399017.353904606 8335791.414935815, 3398881.232431263 8335934.529249496, 3398743.663804541 8336078.595456243, 3398607.9764772137 8336221.80362633, 3398470.3855865933 8336365.279454076, 3398333.896758931 8336509.155398138, 3398197.174160339 8336652.989996275, 3398060.139867173 8336796.49627483, 3397924.7976302663 8336940.137792496, 3397909.3242210457 8336957.113592117), (3376753.7563085766 8356556.155050698, 3376833.2829527985 8356408.390820175, 3376901.6665159934 8356284.488942316, 3376947.4522225573 8356199.5649018185, 3377051.914432717 8356019.605303054, 3377153.994405775 8355845.957635666), (3377188.5368437674 8355869.041075568, 3377163.022416478 8355903.83236015, 3377084.141425302 8356041.007229325, 3376983.2080429993 8356215.589066083, 3376940.004948622 8356294.183226445, 3376870.9757323815 8356424.105569277, 3376792.963033234 8356575.721416904), (3377188.5368437674 8355869.041075568, 3377169.9798846524 8355909.918638622, 3377096.030346918 8356049.1297967015, 3377000.907842036 8356227.784275189, 3376957.6936157094 8356306.068701764, 3376888.3749687923 8356434.2648403775, 3376811.486596502 8356583.246956179), (3378017.4329041634 8354085.322254508, 3378028.35334621 8354038.547067073, 3378040.097552489 8353988.2098621065, 3378059.645255072 8353889.992453756, 3378094.2544847596 8353700.066394939, 3378112.4218256576 8353600.215570552, 3378132.782160524 8353503.861801428, 3378156.5266079092 8353401.801190109, 3378176.308081424 8353304.830535929, 3378227.080901174 8353112.7514271885, 3378254.1204054877 8353017.311075315, 3378283.308375974 8352921.451621146, 3378313.631805266 8352826.478319368, 3378346.2484160685 8352732.634482244, 3378378.5755961947 8352639.942188817, 3378414.6208473137 8352544.6849254435, 3378452.1021198635 8352451.132251457, 3378490.1177259693 8352360.0583470985, 3378529.057283849 8352269.184655653, 3378570.8243567953 8352177.626340043, 3378612.0237003374 8352087.219424546), (3378725.1020390852 8351921.516842143, 3378682.8228964824 8352013.956790768, 3378641.445441754 8352104.8273398485, 3378601.971550319 8352192.358768366, 3378560.928054064 8352280.6875927225, 3378521.520954322 8352372.800219953, 3378483.5276121153 8352464.869753568, 3378446.903499644 8352556.984679457, 3378410.8025887795 8352651.401459405, 3378377.67390832 8352743.518713356, 3378346.2038882715 8352837.93787958, 3378316.7376190587 8352930.632659656, 3378287.70549586 8353024.810863572, 3378260.1650538384 8353123.038882336, 3378210.44976925 8353312.3084922135, 3378188.19700304 8353410.628835179, 3378168.1483627483 8353506.649516227, 3378148.1442502527 8353606.853075129, 3378129.8210620685 8353701.902795451, 3378093.6422275607 8353896.209826979, 3378081.4861391657 8353956.569509001, 3378073.7939623524 8353994.737084696, 3378051.1961057214 8354091.7389305895), (3378612.0237003374 8352087.219424546, 3378652.644182528 8351998.251429511, 3378694.1329567465 8351908.421829375, 3378735.6105990163 8351818.305766858, 3378776.809942559 8351727.61570035, 3378818.577015504 8351636.06410248, 3378864.7300763875 8351527.614862841, 3378895.988589402 8351458.1400604565, 3378984.7658833093 8351280.264543375), (3382212.541310555 8346558.774511965, 3382088.342154677 8346637.486954216), (3382109.537385724 8346582.558357176, 3382232.7680620323 8346504.288575473), (3378849.3345908104 8351650.861807365, 3378809.0258031944 8351739.715017981, 3378766.9692995725 8351831.090943901, 3378725.1020390852 8351921.516842143), (3382232.7680620323 8346504.288575473, 3382299.337117527 8346462.844166876, 3382366.952576235 8346420.250609099, 3382433.8667221502 8346380.11077126, 3382456.698349712 8346368.130751813, 3382627.4179207925 8346275.518342368, 3382805.7740089414 8346180.718919334, 3382959.3615103895 8346104.442626835, 3383164.7793667503 8346014.5742073525, 3383284.00254139 8345965.79463543), (3382088.342154677 8346637.486954216, 3382044.4154836102 8346669.02963712, 3381980.0282901353 8346716.774949615, 3381897.585075254 8346776.213874284, 3381816.934104174 8346833.221756649, 3381740.2238430684 8346890.097449811, 3381667.120333465 8346950.643024023, 3381592.803441411 8347011.388042161, 3381520.3455848536 8347074.830425127, 3381445.861713564 8347137.742817839, 3381369.897293046 8347207.022228939, 3381297.8513186052 8347274.025366544, 3381228.053997878 8347343.306056579, 3381157.7000796963 8347415.350705581, 3381092.9232680043 8347482.864187553, 3381022.669537364 8347559.420005952, 3380959.3064832045 8347625.254665455, 3380892.0472468673 8347703.514225262, 3380829.1072067725 8347779.431212461, 3380767.825827091 8347856.166968722, 3380705.987849955 8347934.296328299, 3380647.734360423 8348011.32110171, 3380588.657106659 8348093.851694833, 3380532.073409489 8348175.012468037, 3380476.5806433284 8348257.279583254, 3380421.9227733486 8348341.471119595, 3380370.025626741 8348423.474775943, 3380317.304715901 8348511.249987422, 3380268.4354594434 8348594.89167012, 3380219.8556336607 8348682.138273384, 3380173.2016350697 8348767.440181456, 3380126.547636478 8348859.088871635, 3380083.756424217 8348944.945600852, 3380040.419746451 8349036.86183081, 3380000.110958835 8349123.273417408, 3379956.7742810687 8349218.7739908695), (3379932.6290835165 8349204.290726484, 3379975.798782046 8349110.957272246, 3380015.973986273 8349023.307597461, 3380058.9210458216 8348932.740308306, 3380101.868105369 8348844.517869909, 3380149.3458681926 8348755.19096142, 3380196.010998733 8348666.860093776, 3380245.704019423 8348579.348351549, 3380295.385908164 8348494.048616904, 3380347.2830547723 8348408.74986788, 3380399.736798834 8348324.557564243, 3380455.2184330453 8348240.366220794, 3380511.26779666 8348156.706446162, 3380567.3171602744 8348076.164910887, 3380625.8266846356 8347994.673601263, 3380685.5941192424 8347915.858255485, 3380746.0517346915 8347837.4637981765, 3380808.4351773327 8347761.258816554, 3380871.931814881 8347683.97136481, 3380936.8533419115 8347608.077466325, 3381003.6116405404 8347533.798146403, 3381070.8374810303 8347461.044929879, 3381139.1653844793 8347389.021941347, 3381210.198351554 8347316.933336921, 3381281.1867908332 8347246.569701811, 3381352.4090010426 8347178.638371173, 3381395.790206605 8347139.157579142, 3381426.247219286 8347111.437149202, 3381500.9203337105 8347045.032332058, 3381575.4598647454 8346979.888106826, 3381652.949362286 8346916.778114456, 3381731.4296032954 8346852.894993871, 3381809.2753232075 8346792.438639727, 3381887.677640573 8346733.088002155, 3381968.974264699 8346674.997784291, 3382052.0631326274 8346620.820447376, 3382109.537385724 8346582.558357176), (3379174.4320317227 8350930.055616916, 3379091.8886292996 8351111.682676559, 3379009.901824331 8351291.942884045, 3378927.09125513 8351473.600967549, 3378894.697283309 8351548.074774882, 3378849.3345908104 8351650.861807365), (3388257.5904107965 8344977.851122779, 3388411.7122458005 8344949.122248378, 3388594.699224766 8344909.631278081, 3388794.4843148924 8344871.797933301, 3388993.5124324826 8344835.600089809, 3389192.752057104 8344800.684145188, 3389395.4537178893 8344763.050245473, 3389590.852820079 8344729.239565506, 3389783.301955762 8344696.22458036, 3389977.487675502 8344661.839652371, 3390173.0092291315 8344626.902431325, 3390368.6754980986 8344593.269159017, 3390561.9261341156 8344560.630446632, 3390761.644432548 8344527.019574038, 3391145.173474178 8344450.937144903, 3391327.6595154353 8344410.918499571, 3391517.414719442 8344368.159998943, 3391710.698751306 8344316.47447267, 3391904.773151555 8344262.1818575915, 3392069.8599564014 8344206.806895051, 3392092.3353615925 8344197.7029904425, 3392192.3781879684 8344163.91699598, 3392285.4635461695 8344132.141950628, 3392477.9683415983 8344059.930464555), (3383296.336740969 8345997.754391053, 3383174.2971832133 8346046.821505033, 3382988.7387240096 8346128.225008449, 3382823.3290926395 8346211.331330189, 3382654.0232790923 8346300.78218513, 3382485.630285369 8346396.202045685, 3382447.993165532 8346418.902296026, 3382373.7319332235 8346461.274809841, 3382324.4730585474 8346490.097983778, 3382212.541310555 8346558.774511965), (3385521.56883413 8345492.625201364, 3385467.0779433874 8345501.244486422, 3385281.118734017 8345533.776852995, 3385072.2945012376 8345574.707724353, 3384890.6322242124 8345605.273420456, 3384707.177703385 8345638.137762717, 3384510.7878577276 8345673.963819627, 3384317.893444081 8345707.911434334, 3384121.6705776597 8345747.671892481, 3383931.703866621 8345791.985495865, 3383739.610953308 8345846.156750885, 3383553.6740078363 8345907.069497696, 3383480.8042691634 8345936.310446919), (3383469.4719450003 8345902.936432581, 3383543.7999690026 8345875.043829047, 3383728.935414141 8345814.10924478, 3383922.7315156627 8345758.965758165, 3384114.5461302493 8345714.674454348, 3384310.4127742997 8345673.853313323, 3384504.95471641 8345640.679395817, 3384698.684026238 8345607.041505087, 3384895.4857540117 8345569.337192121, 3385091.4303217055 8345532.030886745, 3385286.4954654225 8345492.846208545, 3385482.5513526076 8345456.733722548, 3385530.2851502597 8345448.578601749), (3383480.8042691634 8345936.310446919, 3383296.336740969 8345997.754391053), (3383284.00254139 8345965.79463543, 3383469.4719450003 8345902.936432581), (3385530.2851502597 8345448.578601749, 3385874.050869778 8345387.470733886), (3385881.576067356 8345427.362069513, 3385521.56883413 8345492.625201364), (3394951.7879896504 8342257.899264194, 3395073.1930263094 8342105.936577707, 3395195.6778620295 8341949.956616102, 3395317.049502841 8341790.003813265, 3395425.307707637 8341627.403776402, 3395536.5270108893 8341458.1144572, 3395637.59397658 8341295.10205304, 3395736.757378979 8341117.471224032, 3395825.7461799188 8340942.958948788, 3395912.1412367234 8340763.216279251, 3395988.84036588 8340584.427683843, 3396065.840057662 8340401.645942905, 3396140.0790260723 8340217.764479015, 3396213.338382963 8340033.578412202, 3396284.003995719 8339851.583238909, 3396357.419199897 8339668.024636681, 3396430.5115775517 8339484.095190131, 3396503.4926357158 8339299.640351705, 3396576.7408606578 8339114.991385409, 3396646.1374312183 8338929.530035517), (3392486.250511714 8344084.413349492, 3392297.9981208327 8344159.431358895, 3392198.4673641147 8344198.32170205, 3392104.469186089 8344229.721384246, 3392075.7153616166 8344240.858249422, 3391912.7213631975 8344294.355210929, 3391720.4837345467 8344348.559673414, 3391525.17368795 8344400.422203878, 3391333.0807746365 8344444.02059931, 3391152.2422618433 8344482.514682971, 3390766.3977748044 8344559.7907254, 3390567.169282132 8344594.329864346, 3390373.6737432354 8344626.084800677, 3390181.5251701768 8344659.033177527, 3389981.86253149 8344696.60025205, 3389787.888318783 8344732.996300077, 3389591.2201743983 8344764.221467878, 3389397.1903019454 8344801.302907326, 3389193.865252012 8344837.0807063, 3388997.263899322 8344870.913978967, 3388799.204261302 8344905.454573373, 3388600.109352018 8344942.978703589, 3388409.196425308 8344977.033453271, 3388250.287852201 8345007.552476615), (3397884.5333704464 8336934.354108946, 3398036.59579487 8336772.346584437, 3398173.529900495 8336628.3992909705, 3398309.996464258 8336484.940425888, 3398445.9954861603 8336342.256914304, 3398583.987126948 8336197.567523196, 3398720.0418085945 8336053.830083274, 3398857.309872692 8335911.508052298, 3398993.84322815 8335766.429809404, 3399129.50829158 8335624.5768112345, 3399267.1659738948 8335479.173142274, 3399403.7215932515 8335336.111791553, 3399538.841191176 8335193.295980642, 3399849.233327355 8334878.91670891, 3400210.57639447 8334516.5529896505), (3396391.1490056077 8339681.694206925, 3396315.451751868 8339864.568548624, 3396244.1850138623 8340044.664781738, 3396170.780941633 8340230.640007748, 3396100.2711761645 8340418.828470704, 3396022.7594147255 8340601.566464765, 3395940.015637219 8340782.939609906, 3395852.09550339 8340961.1808325425, 3395758.6984506138 8341136.5328703355, 3395662.0953965043 8341312.993482572, 3395562.75388292 8341476.22716868, 3395452.770226016 8341645.030940608, 3395345.124278419 8341809.442720501, 3395226.4131734376 8341972.068856053, 3395103.4385319576 8342128.800366866, 3394977.4026044817 8342280.564703929), (3396646.1374312183 8338929.530035517, 3396719.5637673456 8338744.80200033, 3396798.9011684344 8338560.05650558), (3397310.302909138 8337713.315772442, 3397206.5642756685 8337881.238748637, 3397104.48430261 8338050.578563904, 3397009.1725545935 8338223.940634126), (3396692.8359576063 8338943.772348178, 3396618.574725298 8339130.514793324, 3396547.274591445 8339306.6845737435, 3396503.2366008866 8339407.578886307, 3396464.842508512 8339497.278598731, 3396391.1490056077 8339681.694206925), (3397394.337992738 8337531.907612521, 3397513.4609798356 8337371.3219480505, 3397637.1035382603 8337215.728940365, 3397766.8909325763 8337062.479213241, 3397835.8088293257 8336987.422886639), (3397009.1725545935 8338223.940634126, 3396915.619654531 8338398.03539707, 3396838.185816735 8338579.531072712, 3396760.217645384 8338762.267721249, 3396692.8359576063 8338943.772348178), (3396798.9011684344 8338560.05650558, 3396885.852822692 8338383.197991608, 3396976.7785827727 8338206.211239177, 3397073.1701298505 8338032.120997851, 3397174.7825610465 8337862.3179700095, 3397282.239265509 8337693.909721402, 3397394.337992738 8337531.907612521), (3377279.7631664723 8355633.8058349425, 3377517.2410361823 8355182.6549642645, 3377714.042763955 8354808.052066188, 3377807.8628307963 8354631.047304838, 3377851.5557309324 8354542.5133244, 3377891.5750878723 8354455.905504442, 3377929.2344716075 8354364.895367267, 3377962.407679864 8354272.226825715, 3377991.039052896 8354182.36954453, 3378017.4329041634 8354085.322254508), (3378051.1961057214 8354091.7389305895, 3378024.8467822503 8354187.856980714, 3377993.120727374 8354283.976282685, 3377977.101852649 8354329.469648449, 3377958.7897964134 8354376.954754443, 3377920.74079446 8354469.6467386475, 3377881.2780349744 8354554.440234619, 3377834.9134670584 8354647.5991390925, 3377741.783581061 8354823.497863708, 3377544.4252558337 8355198.2343246145, 3377304.3981697853 8355647.814836301, 3377279.7965623196 8355698.760907466), (3392693.4494799273 8343965.623503945, 3392830.0941548757 8343902.693943489, 3393004.910283217 8343808.212225725, 3393174.7170344735 8343711.212842462, 3393346.4162170733 8343616.446338502, 3393519.4289696645 8343514.67699644, 3393683.012961385 8343404.535248655, 3393846.4856336145 8343286.308693308, 3393994.384709083 8343174.248192853, 3394043.0869863047 8343136.512113725), (3394067.68859377 8343167.222374283, 3394022.3926929664 8343200.782869826, 3393863.9182658726 8343317.152142135, 3393701.7925594817 8343432.528993524, 3393537.117636751 8343542.649064005, 3393364.1271480583 8343645.059552043, 3393189.6672420874 8343741.94758886, 3393023.2668672497 8343840.737133361, 3392845.9460503645 8343933.319006686, 3392727.1458897903 8343985.001850899), (3394043.0869863047 8343136.512113725, 3394158.002096651 8343042.0843860945, 3394312.034876061 8342914.186892926, 3394455.4032482537 8342779.221980391, 3394539.1266372795 8342706.891169919), (3394563.605793305 8342730.574240597, 3394478.6578898807 8342804.319213983, 3394335.7793234475 8342938.820630657, 3394183.861614362 8343068.353466575, 3394067.68859377 8343167.222374283), (3394632.6906692907 8342614.65605426, 3394733.880086422 8342498.518770041, 3394951.7879896504 8342257.899264194), (3394539.1266372795 8342706.891169919, 3394632.6906692907 8342614.65605426), (3394658.0047214977 8342640.614323607, 3394563.605793305 8342730.574240597), (3394977.4026044817 8342280.564703929, 3394759.895451421 8342520.367550861, 3394658.0047214977 8342640.614323607), (3392477.9683415983 8344059.930464555, 3392548.5671626595 8344029.835188343, 3392693.4494799273 8343965.623503945), (3392727.1458897903 8343985.001850899, 3392578.055695771 8344045.7887629485, 3392486.250511714 8344084.413349492), (3388188.550062607 8344989.895184152, 3388215.678622513 8344985.298549237, 3388257.5904107965 8344977.851122779), (3385874.050869778 8345387.470733886, 3386061.44610058 8345357.060641645, 3386263.869462638 8345321.810727804, 3386462.8864482786 8345287.025084397, 3386654.4227641374 8345252.394304875, 3386850.7458181004 8345217.78578768, 3387048.159803073 8345183.597328767, 3387243.0357036563 8345150.646610945, 3387632.2197754183 8345079.618534921, 3387826.13832838 8345046.005299679, 3387997.71505954 8345020.2595655285, 3388188.550062607 8344989.895184152), (3388181.180712316 8345019.817579462, 3388000.665026046 8345051.375451251, 3387832.761838082 8345080.082624054, 3387638.665173935 8345111.861749214, 3387441.5740154856 8345144.812293941, 3387246.876226088 8345182.448139621, 3387048.115275277 8345215.995696378, 3386852.426742411 8345250.648405169, 3386660.7123153675 8345283.710069755, 3386467.21677647 8345320.528915929, 3386269.914110988 8345354.695908617, 3386074.7265158314 8345391.227803392, 3385881.576067356 8345427.362069513), (3388250.287852201 8345007.552476615, 3388212.706392109 8345014.226457979, 3388181.180712316 8345019.817579462), (3379411.7985819415 8350345.548499573, 3379424.0771217765 8350318.10352379), (3378984.7658833093 8351280.264543375, 3379067.431737173 8351097.969810286, 3379149.8638201053 8350918.6432524165, 3379232.7857087967 8350738.281578966, 3379273.0944964136 8350648.843286211, 3379315.32911122 8350556.641591163, 3379355.0813013827 8350468.023777083, 3379397.037617462 8350378.566643541, 3379411.7985819415 8350345.548499573), (3379431.5243957103 8350367.752245226, 3379419.568682399 8350393.383943033, 3379378.992728005 8350482.288364605, 3379339.518836569 8350569.513046707, 3379297.0059230356 8350663.108223172, 3379256.6971354196 8350749.782130458, 3379174.4320317227 8350930.055616916), (3379444.114630119 8350340.793722084, 3379431.5243957103 8350367.752245226), (3397861.300992718 8337009.807252464, 3397790.9804703835 8337086.983061486, 3397663.5641812216 8337236.899816719, 3397539.9216227974 8337391.433599018, 3397422.101073742 8337551.070391314, 3397310.302909138 8337713.315772442), (3397909.3242210457 8336957.113592117, 3397861.300992718 8337009.807252464), (3397835.8088293257 8336987.422886639, 3397884.5333704464 8336934.354108946), (3379956.7742810687 8349218.7739908695, 3379911.2223454365 8349317.880083116, 3379873.4071144145 8349400.978095416, 3379835.0352859376 8349486.000845759, 3379793.6244353624 8349575.447162907, 3379731.4524997543 8349721.06233634, 3379672.7092044633 8349849.298942945, 3379612.630075282 8349980.965471215, 3379586.8596131634 8350027.626494134, 3379546.2836587694 8350117.897613681, 3379504.8728081943 8350207.329473333, 3379462.081595933 8350302.291194874, 3379444.114630119 8350340.793722084), (3379424.0771217765 8350318.10352379, 3379437.8918705834 8350287.208697314, 3379480.2266729325 8350196.471096282, 3379521.1477177483 8350105.734610633, 3379563.31554086 8350014.778097732, 3379584.510771908 8349967.144134792, 3379641.3950317027 8349835.190374661, 3379702.887918417 8349707.0866931835, 3379769.445841963 8349561.914053494, 3379810.8010327923 8349472.335224515, 3379850.2526603295 8349385.057169101, 3379891.4408719228 8349298.001266726, 3379932.6290835165 8349204.290726484))"
"Абрикосовая улица","0","0","LINESTRING (3379602.455473824 8324955.73592203, 3379748.462117948 8325325.653746995)"
"Автозаводская улица","0","0","MULTILINESTRING ((3387957.127973196 8358905.685121598, 3388003.292166028 8358929.5309286425), (3389393.616946291 8359662.677651192, 3389282.2417957527 8359605.614872471, 3389155.493423535 8359540.271114923, 3388971.6047566943 8359445.500444711, 3388811.5384608824 8359362.975668021, 3388649.4906781344 8359279.455422483, 3388362.475635022 8359131.503798196, 3388152.6049990295 8359023.320755811, 3388083.308616011 8358987.496266568, 3388062.0577252186 8358976.580681119, 3388037.3781941095 8358963.915965294, 3387996.3458298026 8358942.771252183), (3389412.0848498135 8359699.302577549, 3389411.6395718507 8359690.954558387, 3389406.919625441 8359676.18500916, 3389399.2497125254 8359668.479169125, 3389393.616946291 8359662.677651192), (3389400.630074211 8359650.432477553, 3389407.7990494184 8359650.808911157, 3389419.9440058637 8359651.340346869, 3389428.0369328447 8359650.786768004, 3389435.862693047 8359650.454620704, 3389443.5771337594 8359649.081745355, 3389455.376999783 8359645.118122801), (3387950.31522036 8358919.036107132, 3387927.7730234745 8358907.478536159, 3387915.1716571166 8358901.01338941, 3387227.9185168063 8358548.826437542, 3387035.447117225 8358451.96524248, 3386626.45930805 8358249.523915731, 3386186.212985861 8358019.061055649, 3386165.6188800638 8358008.257593873), (3386128.627413274 8357976.909933666, 3386143.4774333453 8357982.798678885, 3386175.4929188974 8357997.055660456, 3386637.7916322127 8358238.498727362, 3387042.6160924314 8358438.039474637, 3387234.9539086246 8358534.413411193, 3387738.9529031906 8358795.114206378, 3387933.928991316 8358893.928303589, 3387957.127973196 8358905.685121598), (3386165.6188800638 8358008.257593873, 3386152.204881423 8357997.697668039, 3386139.982001335 8357986.916375703, 3386128.627413274 8357976.909933666), (3387996.3458298026 8358942.771252183, 3387950.31522036 8358919.036107132), (3388003.292166028 8358929.5309286425, 3388043.8013287284 8358950.432052236, 3388068.8259502584 8358963.340296908, 3388089.9209937635 8358974.233721647, 3388156.1894866335 8359008.4418368125, 3388369.1325405715 8359118.9938073605, 3388653.0083740437 8359264.885974906, 3388850.878768929 8359367.027708221, 3388979.0854264754 8359433.189203992, 3389162.539947302 8359527.893287719, 3389400.630074211 8359650.432477553))"
"Автозаводский проезд","0","0","MULTILINESTRING ((3388003.292166028 8358929.5309286425, 3387996.3458298026 8358942.771252183), (3387590.8868484865 8359741.662830961, 3387228.831336631 8360457.6166908415, 3387207.5359180416 8360499.7376954835), (3387207.5359180416 8360499.7376954835, 3387168.1065544034 8360481.976863997, 3386425.494231321 8360150.463953612, 3386263.60229586 8360072.426607417, 3386073.635584822 8359983.8716061935, 3385894.633843626 8359906.256756458, 3385708.552182816 8359830.635655335, 3385236.5464099036 8359624.6357496735, 3385202.115291401 8359611.261344289, 3385212.6906430265 8359573.994710147, 3385388.3305356004 8358893.662613004, 3385426.557648739 8358751.6302235015), (3387996.3458298026 8358942.771252183, 3387984.134081663 8358965.421559745, 3387945.7399892886 8359040.01529291, 3387666.5395744303 8359592.107643691, 3387610.2119120886 8359703.465519018, 3387590.8868484865 8359741.662830961))"
"Автомобильная улица","0","0","MULTILINESTRING ((3389540.0466044806 8340580.739317379, 3389284.969123277 8340489.745470522, 3389010.755821606 8340386.031521086, 3388960.328092276 8340365.668774478, 3388925.8079181816 8340351.710828761, 3388874.5230287737 8340330.023060383, 3388795.24128743 8340299.810470889, 3388750.880470349 8340281.369367728), (3388750.880470349 8340281.369367728, 3388761.789780447 8340248.042987925, 3388775.849432134 8340086.470703419, 3388785.244797157 8339960.369039176, 3388787.0036451113 8339933.448489939), (3388787.0036451113 8339933.448489939, 3388789.4972017054 8339899.770336408, 3388794.1503564203 8339823.801819627, 3388803.4010061054 8339761.70255443, 3388808.187744209 8339707.99550292, 3388819.264033543 8339553.921149687, 3388853.4725130643 8339054.8191666575, 3388877.317147992 8338735.042411941, 3388878.6752457796 8338708.8329024175, 3388889.19493766 8338608.213096728), (3388889.19493766 8338608.213096728, 3388898.8463375117 8338592.315425315))"
"Аграрная улица","0","0","MULTILINESTRING ((3378303.379280164 8338432.170374599, 3378280.491992857 8338443.87257009, 3378217.051015054 8338479.200065188, 3378137.42418329 8338523.514230783, 3378127.127130391 8338529.25499914, 3378065.23349351 8338563.699703011, 3377950.6857374837 8338627.466989029, 3377900.747813914 8338655.265988613, 3377806.326621823 8338707.839283416, 3377760.3516721255 8338733.43053546, 3377747.817097462 8338740.341734352, 3377687.849287772 8338773.4184243465, 3377670.6058986476 8338783.398869915, 3377522.684559282 8338865.738060475, 3376824.2438101466 8339260.245829414), (3378307.0528233596 8338430.22737035, 3378303.379280164 8338432.170374599), (3378314.5668889885 8338426.473840862, 3378307.0528233596 8338430.22737035))"
"Академический проспект","10","0.0033861053258949524","MULTILINESTRING ((3384043.858253595 8338697.417332151, 3383964.9883943684 8338748.246564019, 3383900.656860639 8338789.713937572, 3383885.673257178 8338799.385275432, 3383837.7502163914 8338830.276231641, 3383731.150672008 8338905.483774613, 3383634.88157637 8338969.695635824, 3383539.514168607 8339031.346613878, 3383461.9801432695 8339083.28222114, 3383440.729252477 8339097.06111702), (3382036.3002927313 8340544.827534177, 3382055.191210319 8340517.131850177, 3382116.23881907 8340423.753547096, 3382185.7244452233 8340327.306572499, 3382260.48661524 8340212.972049522, 3382282.0380686577 8340180.198098942, 3382314.242797344 8340132.053340971, 3382327.7458515773 8340114.010179963, 3382452.8578272797 8339944.269699741, 3382467.8191668424 8339918.585915382, 3382477.8045251667 8339897.120258716), (3382642.624163235 8339593.008075607, 3382706.187592478 8339554.429057566, 3382745.1382823065 8339530.579507835, 3382837.0436539054 8339470.293489424, 3383228.4652474322 8339230.677993619, 3383382.0304849823 8339135.527337414, 3383407.6673637116 8339119.650612523, 3383440.729252477 8339097.06111702), (3382477.8045251667 8339897.120258716, 3382487.55611256 8339832.502825237, 3382491.6749337194 8339812.45077696, 3382499.1333396025 8339799.244722037, 3382527.953955769 8339753.487470261, 3382573.862113772 8339680.523790389, 3382603.27272324 8339634.0606120685, 3382621.7183628646 8339609.879558397, 3382642.624163235 8339593.008075607), (3384043.858253595 8338697.417332151, 3384060.422593825 8338691.345227498, 3384068.4821249587 8338689.68919982, 3384075.873739147 8338690.020405324, 3384086.1040003514 8338691.124423785), (3384081.6066929232 8338724.222973821, 3384077.142781343 8338710.6876582485, 3384072.9683004376 8338702.319180276, 3384067.190818866 8338698.256387004, 3384057.58394681 8338696.357473524, 3384043.858253595 8338697.417332151), (3384043.858253595 8338697.417332151, 3384068.3151457226 8338681.453227694, 3384088.152278982 8338666.460690753))"
