Название улицы,contains_kgiop_objects,density,WKT
"6-я линия","0","0","MULTILINESTRING ((30.4671913 59.64684669999998, 30.46631879999999 59.6475089, 30.46329079999999 59.6499146), (30.4336993 59.7238168, 30.4336672 59.72378429999998, 30.4336544 59.7237529, 30.4336645 59.72370389999996, 30.43380529999999 59.72349219999999, 30.4339676 59.72311289999998, 30.4340762 59.722937799999976, 30.43443579999998 59.7223812), (30.447189299999987 59.723483799999975, 30.4497585 59.7238617))"
"7-я линия","0","0","MULTILINESTRING ((30.4642311 59.650158799999986, 30.467595399999986 59.64748389999997, 30.467638 59.6474265, 30.4676577 59.647365499999964), (30.447767 59.72237139999998, 30.442944099999988 59.721356199999974), (30.4314907 59.723743099999986, 30.4322803 59.723879))"
"8-я линия","0","0","LINESTRING (30.4479787 59.7220028, 30.4435287 59.7210381)"
"9-я линия","0","0","LINESTRING (30.4439624 59.720737, 30.4469186 59.72124269999998)"
"«Нева»","0","0","MULTILINESTRING ((30.3340676 59.80550859999998, 30.33477 59.80482779999996, 30.3353929 59.8042655, 30.335796399999985 59.80389159999997, 30.336706199999988 59.80309229999999, 30.3375914 59.8023059, 30.3381571 59.801776799999985), (30.3381571 59.801776799999985, 30.338620299999988 59.80130919999996), (30.3374905 59.80226779999997, 30.338058 59.80175249999998), (30.3383173 59.801900199999984, 30.337800799999986 59.80237209999997), (30.338058 59.80175249999998, 30.338620299999988 59.80130919999996), (30.338620599999988 59.801602699999975, 30.3383173 59.801900199999984), (30.54481709999999 59.705867399999974, 30.54158149999999 59.707497599999975, 30.53880529999999 59.708925299999976, 30.5375801 59.70957469999997, 30.5363495 59.71022689999997, 30.5351234 59.71087869999998, 30.53389239999999 59.7115302, 30.532669599999984 59.71217859999999, 30.531433799999984 59.712831299999976, 30.5302149 59.71348009999998, 30.5289789 59.71413009999998, 30.527752799999988 59.7147819, 30.5265246 59.7154335, 30.5252936 59.71608359999998, 30.5240778 59.7167343, 30.52393879999999 59.7168112), (30.3338951 59.80547659999996, 30.334609499999985 59.804809, 30.3352238 59.80424919999999, 30.3356351 59.803865499999986, 30.33657349999999 59.80305239999996, 30.3374905 59.80226779999997), (30.337800799999986 59.80237209999997, 30.3375716 59.802529299999975, 30.336863 59.803149099999985, 30.33595629999999 59.8039379, 30.335568199999983 59.804293, 30.3349481 59.80488, 30.3342473 59.805565), (30.337800799999986 59.80237209999997, 30.3376341 59.802556799999984, 30.3369698 59.80318579999999, 30.3361153 59.803993, 30.3357271 59.804346699999975, 30.3351044 59.80492589999997, 30.3344137 59.805599), (30.3452469 59.7943116, 30.345345 59.79410019999998, 30.3454505 59.79387269999999, 30.3456261 59.7934288, 30.345937 59.79257039999998, 30.3461002 59.79211909999999, 30.3462831 59.79168359999997, 30.346496399999985 59.79122229999997, 30.3466741 59.790784, 30.347130199999988 59.789915799999974, 30.347373099999984 59.78948439999998, 30.3476353 59.7890511, 30.347907699999986 59.788621799999966, 30.3482007 59.788197599999975, 30.3484911 59.78777859999999, 30.3488149 59.787348, 30.34915159999999 59.78692509999997, 30.349493099999986 59.7865134, 30.349842899999985 59.78610259999998, 30.3502181 59.78568869999999, 30.3505882 59.78528), (30.351604 59.784530899999986, 30.3512242 59.78494879999999, 30.3508525 59.785359599999985, 30.3504979 59.7857553, 30.3501292 59.786154599999975, 30.349775199999986 59.786571, 30.3494339 59.786987199999984, 30.349104899999986 59.787403599999976, 30.3487806 59.78783039999997, 30.348483 59.788246799999975, 30.34820029999998 59.788673599999974, 30.347935599999985 59.78909259999997, 30.347674799999986 59.7895183, 30.3474274 59.78996229999998, 30.3469808 59.790817799999985, 30.3467809 59.79126219999998, 30.3466008 59.79169619999997, 30.346421099999986 59.792149099999975, 30.3462565 59.79257869999998, 30.3459315 59.79345689999999, 30.345822299999988 59.7937297, 30.3457532 59.793902199999984, 30.3455502 59.79434059999998), (30.3505882 59.78528, 30.350953099999987 59.7848778, 30.351325799999987 59.78447169999998, 30.3516984 59.7840643, 30.3520685 59.783654299999974, 30.35244369999998 59.78324039999998, 30.3528583 59.78275009999997, 30.353139099999986 59.782436, 30.353936599999983 59.781631799999985), (30.3829322 59.76027819999998, 30.3818165 59.76063429999998), (30.3820069 59.76038579999999, 30.3831139 59.7600317), (30.35272 59.783307299999976, 30.3523579 59.783709, 30.3519801 59.78412209999998, 30.351604 59.784530899999986), (30.3831139 59.7600317, 30.3837119 59.759844199999975, 30.3843193 59.75965149999997, 30.3849204 59.75946989999998, 30.3851255 59.759415699999984, 30.3866591 59.75899669999997, 30.3882613 59.75856779999997, 30.389641 59.75822269999998, 30.3914863 59.75781609999997, 30.3925573 59.75759539999998), (30.3818165 59.76063429999998, 30.3814219 59.760777, 30.3808435 59.760993, 30.3801029 59.76126189999999, 30.3793784 59.7615198, 30.3786893 59.76177709999998, 30.3780326 59.762051, 30.377365 59.762325799999985, 30.3767141 59.76261279999998, 30.376045 59.7628974, 30.375362599999985 59.76321079999999, 30.3747154 59.763513899999985, 30.3740884 59.7638273, 30.3734564 59.76415319999999, 30.3728745 59.7644586, 30.3722434 59.7648049, 30.3716742 59.765102699999986, 30.37107 59.76545669999999, 30.3705046 59.765800099999986, 30.3699541 59.766147199999985, 30.3693986 59.766500599999986, 30.3688753 59.766849, 30.3683446 59.767222299999986, 30.3678363 59.767589399999984, 30.3673378 59.76796149999998, 30.366846799999983 59.768342299999986, 30.3663806 59.76871319999998, 30.365907 59.769110199999986, 30.365468 59.7694885, 30.365031599999988 59.76988309999997, 30.3646125 59.77026889999998, 30.3641934 59.770683399999974, 30.363809 59.77107169999998, 30.363419699999987 59.7714874, 30.363057599999987 59.771878199999975, 30.36266829999998 59.77231009999998), (30.3624514 59.772244599999986, 30.3628392 59.77182249999998, 30.3632001 59.77142609999997, 30.3635859 59.771016499999966, 30.3639717 59.77061749999997, 30.3643982 59.770213499999976, 30.364817399999986 59.769814, 30.3652638 59.76941819999997, 30.365710099999987 59.769032399999986, 30.3661763 59.76864659999998, 30.3666475 59.76826579999999, 30.3671459 59.767885, 30.3676494 59.76750659999998, 30.3681529 59.767142299999975, 30.3686785 59.7667737, 30.3692154 59.766417199999985, 30.369758499999985 59.7660626, 30.3703189 59.76571789999998, 30.3708893 59.76536829999998, 30.37147249999999 59.765025, 30.3720722 59.764689, 30.3726761 59.764359899999974, 30.3732899 59.764034099999975, 30.373928 59.763708, 30.3745657 59.76338969999997, 30.37520549999999 59.76308239999997, 30.3755952 59.76290379999997, 30.3758688 59.7627784, 30.3765396 59.762478, 30.3772092 59.76218329999998, 30.377905299999984 59.76189779999997, 30.378610299999984 59.7616088, 30.37930959999999 59.761335299999985, 30.3800139 59.76106679999998, 30.380744199999985 59.760804, 30.381490599999985 59.76055889999997, 30.3820069 59.76038579999999), (30.355640399999984 59.780048399999984, 30.354898899999984 59.78086959999998, 30.3541624 59.781684599999984, 30.3534185 59.78250589999997, 30.3531275 59.78284259999999, 30.35272 59.783307299999976), (30.437235799999986 59.75312519999997, 30.4386203 59.75299519999999, 30.440264099999986 59.75281649999997, 30.4420588 59.752645299999976, 30.4438467 59.75248149999999, 30.4456365 59.75232349999999, 30.4474574 59.7521532, 30.4492127 59.752000199999976, 30.45094149999999 59.75185079999998, 30.4526859 59.751695199999986, 30.4544423 59.75153709999998, 30.4562 59.75138489999997, 30.457936 59.7512372, 30.4597301 59.75108509999997, 30.4631754 59.75074079999998, 30.4648147 59.750559699999975, 30.4665193 59.750366199999974, 30.4682556 59.75013229999996, 30.469999 59.749886599999975, 30.471482 59.749636, 30.4716839 59.7495948, 30.4725826 59.7494419, 30.473418799999987 59.74929809999997, 30.4751481 59.7489713), (30.3926681 59.75774, 30.3915718 59.757962, 30.3899049 59.758330299999976, 30.388419 59.75870629999997, 30.3868981 59.759111, 30.3853854 59.7595427, 30.3850473 59.75964539999997, 30.3843802 59.7598371, 30.383937699999986 59.7599675, 30.3829322 59.76027819999998), (30.412657699999986 59.755454499999985, 30.41216819999999 59.755493499999986, 30.410497699999986 59.75564069999998, 30.408621799999985 59.75582589999997, 30.4069899 59.75596419999997, 30.40534189999999 59.756112899999984, 30.4035777 59.756275, 30.4018449 59.75642859999997, 30.4000822 59.7566085, 30.39837569999999 59.756809, 30.3966501 59.75705409999998, 30.3949798 59.7573297, 30.3943252 59.757462), (30.3942234 59.757311, 30.3948911 59.7571848, 30.3965542 59.75690909999997, 30.3982951 59.7566596, 30.4000182 59.75645919999997, 30.4017777 59.756274499999975, 30.4035253 59.75612439999997, 30.4052656 59.75597219999998, 30.4070335 59.755801599999984, 30.4087937 59.75563279999997, 30.410546 59.75545549999997, 30.4123072 59.75529209999998, 30.412736 59.75525519999998), (30.3943252 59.757462, 30.3926681 59.75774), (30.3925573 59.75759539999998, 30.3942234 59.757311), (30.412736 59.75525519999998, 30.415824099999984 59.75497869999998), (30.4158917 59.75515919999997, 30.412657699999986 59.755454499999985), (30.4973708 59.740815, 30.49846139999999 59.740127099999974, 30.4995617 59.739421, 30.500652 59.73869689999997, 30.501624499999988 59.73796079999999, 30.5026236 59.737194399999986, 30.503531499999987 59.7364564, 30.5044223 59.7356522, 30.505221699999986 59.73486209999997, 30.505997799999985 59.73404829999998, 30.506686799999986 59.733238799999974, 30.5073785 59.73241119999997, 30.5080454 59.73157859999998, 30.5087035 59.73074459999999, 30.5093383 59.7299205, 30.5099978 59.7290893, 30.5106544 59.728256399999985, 30.51131 59.72742109999999, 30.511968 59.7265849, 30.5125914 59.725745), (30.4752225 59.74908209999999, 30.473531399999988 59.749421599999984, 30.472637299999988 59.7495976, 30.4717929 59.74973969999998, 30.4715346 59.7497901, 30.4700704 59.75003219999998, 30.46834349999999 59.750277499999974, 30.466589 59.7505122, 30.464863399999984 59.75070949999998, 30.4632389 59.75088369999999, 30.45977279999999 59.75123339999997, 30.457983099999986 59.751389699999976, 30.4562449 59.75153339999997, 30.4545188 59.7516825, 30.45272519999999 59.75185249999998, 30.4509827 59.752017199999976, 30.449216 59.75215849999998, 30.447473 59.752326299999986, 30.4456465 59.75248819999998, 30.4438804 59.75264129999997, 30.44210119999999 59.75279759999999, 30.440312699999986 59.752967399999974, 30.4385977 59.7531215, 30.4371702 59.75325959999998), (30.5237161 59.7167081, 30.5250821 59.7159742, 30.5263122 59.71532209999999, 30.5275381 59.71467219999998, 30.52875979999999 59.7140258, 30.5299994 59.71337029999997, 30.53122159999998 59.71271909999999, 30.532454699999988 59.7120743, 30.5336812 59.711417, 30.53489989999999 59.7107743, 30.5361365 59.71011549999997, 30.5373632 59.709467299999986, 30.538577 59.708820199999984, 30.5413653 59.70739569999998, 30.54461129999999 59.705753699999974), (30.5103008 59.72915119999998, 30.5096208 59.72997929999997, 30.5089806 59.73079479999998, 30.5083212 59.7316369, 30.5076878 59.732489, 30.5069915 59.73331639999997, 30.5062482 59.73413759999998, 30.5054584 59.73494459999998, 30.50461939999998 59.73573849999997, 30.5037516 59.736537399999975, 30.50285919999999 59.73727639999997, 30.5018712 59.738040599999984, 30.5009042 59.7387849, 30.4998378 59.73952109999997, 30.498733099999985 59.74023059999996, 30.4976009 59.74091759999998), (30.5125914 59.725745, 30.513251 59.72490839999997, 30.5139637 59.724071699999975), (30.518557699999988 59.7202366, 30.5176258 59.72099719999998, 30.51670879999999 59.72176419999998, 30.5158526 59.72254939999998), (30.5130109 59.72580949999998, 30.5123438 59.72665519999998, 30.5117033 59.727453, 30.511307699999985 59.7279099, 30.510962799999987 59.7283161, 30.5103008 59.72915119999998), (30.5193126 59.719414899999975, 30.5203827 59.71868749999999, 30.5214934 59.71798269999998, 30.5226593 59.71728849999999, 30.523278399999985 59.7169485), (30.5158526 59.72254939999998, 30.5150122 59.72333789999998, 30.5143166 59.724159899999975, 30.5136162 59.72498749999998, 30.5130109 59.72580949999998), (30.5139637 59.724071699999975, 30.514744799999985 59.72327069999997, 30.5155616 59.72246909999998, 30.5164275 59.721680599999985, 30.5173403 59.7209115, 30.518305599999987 59.72014869999997, 30.5193126 59.719414899999975), (30.338620299999988 59.80130919999996, 30.3407536 59.79927059999997, 30.34252149999999 59.797577799999985, 30.3433643 59.79677789999999, 30.3437568 59.79637779999999, 30.3441163 59.795986399999975, 30.344454599999985 59.795575099999986, 30.3447526 59.79515629999998, 30.345009799999985 59.79475019999998, 30.3452469 59.7943116), (30.3455502 59.79434059999998, 30.3453135 59.794775, 30.3450285 59.79520939999998, 30.3448846 59.795415, 30.3447201 59.795629599999984, 30.344378299999985 59.796048499999976, 30.3440238 59.796431699999985, 30.343607299999988 59.79685269999999, 30.3427707 59.797647599999976, 30.3409978 59.799341, 30.3388416 59.801372499999985, 30.338620599999988 59.801602699999975), (30.4770838 59.7485445, 30.4783113 59.74825969999998, 30.47988169999999 59.74783209999997, 30.481407099999988 59.747393099999975, 30.4829495 59.74696419999997, 30.4845037 59.74650359999998, 30.4859732 59.746005099999984, 30.4874417 59.74547, 30.4887703 59.74496279999998, 30.48920779999999 59.744792), (30.48942879999999 59.744931, 30.4890219 59.74508289999997, 30.487598299999984 59.74560959999999, 30.4861419 59.746131799999986, 30.48466259999999 59.746630199999984, 30.4831086 59.74709369999997, 30.4815414 59.7475322, 30.4800466 59.747979299999976, 30.478453699999985 59.74839829999996, 30.477386499999987 59.74863219999999), (30.48920779999999 59.744792, 30.4902401 59.744364599999976, 30.4916238 59.743785699999975, 30.4929117 59.7431748, 30.4936638 59.74284739999999), (30.4938837 59.74295459999997, 30.4931206 59.7432884, 30.491837099999987 59.74389719999997, 30.4904724 59.74448349999999, 30.48942879999999 59.744931), (30.49450429999998 59.742429899999976, 30.49541329999999 59.74190419999998, 30.4973708 59.740815), (30.4936638 59.74284739999999, 30.49450429999998 59.742429899999976), (30.49473169999999 59.74254739999997, 30.4938837 59.74295459999997), (30.4976009 59.74091759999998, 30.495647 59.7420031, 30.49473169999999 59.74254739999997), (30.4751481 59.7489713, 30.475782299999988 59.7488351, 30.4770838 59.7485445), (30.477386499999987 59.74863219999999, 30.4760472 59.74890729999998, 30.4752225 59.74908209999999), (30.4366156 59.75317969999997, 30.4368593 59.75315889999998, 30.437235799999986 59.75312519999997), (30.415824099999984 59.75497869999998, 30.4175075 59.754841099999986, 30.4193259 59.754681599999984, 30.4211137 59.7545242, 30.4228343 59.75436749999999, 30.4245979 59.75421089999997, 30.42637129999999 59.75405619999999, 30.4281219 59.753907099999985, 30.431618 59.753585699999974, 30.43336 59.75343359999997, 30.4349013 59.75331709999997, 30.4366156 59.75317969999997), (30.4365494 59.75331509999999, 30.434927799999986 59.75345789999997, 30.4334195 59.75358779999998, 30.4316759 59.75373159999999, 30.4299054 59.75388069999998, 30.4281564 59.754051, 30.4263709 59.7542028, 30.424613 59.7543596, 30.4228908 59.75450919999997, 30.42115259999999 59.7546758, 30.41938019999999 59.75483039999999, 30.4176268 59.754995699999974, 30.4158917 59.75515919999997), (30.4371702 59.75325959999998, 30.4368326 59.75328979999997, 30.4365494 59.75331509999999), (30.3577727 59.7774055, 30.357883 59.777281399999985), (30.353936599999983 59.781631799999985, 30.3546792 59.78080759999999, 30.3554197 59.77999679999997, 30.35616459999999 59.77918129999997, 30.3565267 59.77877689999998, 30.35690609999999 59.77836, 30.3572632 59.77795929999997, 30.357640099999983 59.7775548, 30.3577727 59.7774055), (30.3579499 59.77750589999997, 30.3578425 59.777621799999984, 30.357478 59.778023799999985, 30.35712339999998 59.77841819999998, 30.3567415 59.77884139999997, 30.3563794 59.77923329999997, 30.355640399999984 59.780048399999984), (30.358063 59.777384, 30.3579499 59.77750589999997), (30.5235074 59.7170499, 30.5228757 59.71739949999997, 30.5217311 59.718078599999984, 30.5206204 59.71877859999997, 30.519562 59.71950169999998, 30.518557699999988 59.7202366), (30.52393879999999 59.7168112, 30.5235074 59.7170499), (30.523278399999985 59.7169485, 30.5237161 59.7167081), (30.36266829999998 59.77231009999998, 30.362259099999985 59.7727583, 30.3619194 59.77313409999998, 30.361574699999988 59.77351859999999, 30.361202699999986 59.77392309999998, 30.360644199999985 59.77458159999997, 30.3601165 59.775161499999975, 30.3595768 59.775756899999976, 30.3593453 59.77596789999997, 30.3589808 59.77637609999998, 30.3586088 59.77678049999999, 30.3582244 59.7772099, 30.358063 59.777384), (30.357883 59.777281399999985, 30.358007099999988 59.77714169999999, 30.3583874 59.776731399999974, 30.358755 59.776321099999976, 30.359133799999984 59.77590979999997, 30.3593242 59.77569439999997, 30.3598352 59.7750977, 30.36038759999999 59.77451839999998, 30.3609855 59.77386189999998, 30.361357 59.7734568, 30.3617114 59.773062099999976, 30.362081399999987 59.772668399999986, 30.3624514 59.772244599999986))"
"Абрикосовая улица","0","0","LINESTRING (30.3594854 59.66240109999996, 30.360797 59.66407949999998)"
"Автозаводская улица","0","0","MULTILINESTRING ((30.434536699999985 59.81609, 30.43495139999999 59.816197699999975), (30.4474409 59.81950879999997, 30.4464404 59.8192511, 30.4453018 59.818956, 30.4436499 59.818528, 30.442212 59.81815529999998, 30.440756299999986 59.817778099999984, 30.438178 59.81710989999998, 30.4362927 59.8166213, 30.4356702 59.816459499999986, 30.4354793 59.81641019999998, 30.4352576 59.816353, 30.434889 59.81625749999998), (30.44760679999999 59.8196742, 30.4476028 59.8196365, 30.4475604 59.81956979999999, 30.4474915 59.819535, 30.4474409 59.81950879999997), (30.447503899999987 59.8194535, 30.4475683 59.819455199999986, 30.4476774 59.81945759999998, 30.4477501 59.819455099999985, 30.4478204 59.81945359999998, 30.4478897 59.81944739999997, 30.44799569999999 59.81942949999998), (30.4344755 59.81615029999997, 30.434273 59.81609809999997, 30.4341598 59.81606889999998, 30.4279861 59.814478199999975, 30.4262571 59.814040699999985, 30.4225831 59.81312629999998, 30.4186283 59.81208529999997, 30.41844329999999 59.81203649999998), (30.418111 59.8118949, 30.4182444 59.81192149999998, 30.418532 59.811985899999975, 30.4226849 59.8130765, 30.426321499999986 59.81397779999999, 30.4280493 59.814413099999975, 30.432576799999985 59.815590599999986, 30.4343283 59.816036899999986, 30.434536699999985 59.81609), (30.41844329999999 59.81203649999998, 30.418322799999984 59.81198879999999, 30.418213 59.81194009999999, 30.418111 59.8118949), (30.434889 59.81625749999998, 30.4344755 59.81615029999997), (30.43495139999999 59.816197699999975, 30.4353153 59.8162921, 30.4355401 59.81635039999996, 30.435729599999988 59.816399599999976, 30.4363249 59.8165541, 30.4382378 59.81705339999997, 30.4407879 59.81771229999998, 30.4425654 59.8181736, 30.4437171 59.81847239999997, 30.445365099999986 59.81890009999998, 30.447503899999987 59.8194535))"
"Автозаводский проезд","0","0","MULTILINESTRING ((30.43495139999999 59.816197699999975, 30.434889 59.81625749999998), (30.43124669999999 59.8198655, 30.4279943 59.8230986, 30.427803 59.823288799999986), (30.427803 59.823288799999986, 30.4274488 59.8232086, 30.4207778 59.821711599999986, 30.419323499999987 59.82135919999998, 30.417617 59.820959299999984, 30.416009 59.820608799999974, 30.4143374 59.82026729999998, 30.4100973 59.819337, 30.409788 59.8192766, 30.409883 59.8191083, 30.4114608 59.816035699999986, 30.4118042 59.81539419999998), (30.434889 59.81625749999998, 30.4347793 59.8163598, 30.4344344 59.8166967, 30.4319263 59.819190099999965, 30.4314203 59.819693, 30.43124669999999 59.8198655))"
"Автомобильная улица","0","0","MULTILINESTRING ((30.4487563 59.733222099999985, 30.446464899999988 59.73281009999999, 30.4440016 59.7323405, 30.443548599999986 59.73224829999997, 30.4432385 59.73218509999998, 30.4427778 59.7320869, 30.442065599999985 59.731950099999985, 30.4416671 59.73186659999997), (30.4416671 59.73186659999997, 30.4417651 59.73171569999998, 30.4418914 59.73098409999998, 30.4419758 59.730413099999986, 30.4419916 59.73029119999999), (30.4419916 59.73029119999999, 30.442014 59.73013869999997, 30.4420558 59.72979469999997, 30.4421389 59.72951349999998, 30.442181899999987 59.7292703, 30.442281399999985 59.72857259999997, 30.4425887 59.726312399999976, 30.4428029 59.72486419999998, 30.4428151 59.72474549999998, 30.4429096 59.7242898), (30.4429096 59.7242898, 30.4429963 59.72421779999998))"
"Аграрная улица","0","0","MULTILINESTRING ((30.3478156 59.7234925, 30.34761 59.723545499999986, 30.3470401 59.7237055, 30.3463248 59.7239062, 30.3462323 59.72393219999998, 30.3456763 59.7240882, 30.3446473 59.724377, 30.3441987 59.72450289999998, 30.3433505 59.724741, 30.3429375 59.724856899999985, 30.34282489999999 59.724888199999974, 30.3422862 59.725038, 30.342131299999984 59.72508319999998, 30.3408025 59.72545609999998, 30.3345283 59.727242699999984), (30.347848599999985 59.723483699999974, 30.3478156 59.7234925), (30.34791609999999 59.72346669999999, 30.347848599999985 59.723483699999974))"
"Академический проспект","10","0.0033861053258949524","MULTILINESTRING ((30.39938319999999 59.724693799999976, 30.3986747 59.724924, 30.3980968 59.72511179999997, 30.3979622 59.72515559999997, 30.3975317 59.7252955, 30.3965741 59.72563609999998, 30.39570929999999 59.7259269, 30.39485259999999 59.72620609999998, 30.3941561 59.7264413, 30.3939652 59.72650369999999), (30.381349 59.73305949999998, 30.3815187 59.7329341, 30.3820671 59.732511299999985, 30.3826913 59.732074599999976, 30.3833629 59.73155689999999, 30.3835565 59.73140849999997, 30.3838458 59.731190499999975, 30.3839671 59.73110879999999, 30.385091 59.73034019999998, 30.3852254 59.730223899999984, 30.3853151 59.73012669999997), (30.3867957 59.728749599999986, 30.3873667 59.72857489999998, 30.3877166 59.72846689999998, 30.3885422 59.72819389999997, 30.392058399999986 59.72710879999998, 30.3934379 59.726677899999984, 30.3936682 59.726606, 30.3939652 59.72650369999999), (30.3853151 59.73012669999997, 30.3854027 59.7298341, 30.3854397 59.72974329999998, 30.3855067 59.72968349999998, 30.3857656 59.7294763, 30.386178 59.7291459, 30.3864422 59.728935499999984, 30.3866079 59.728826, 30.3867957 59.728749599999986), (30.39938319999999 59.724693799999976, 30.399532 59.72466629999998, 30.399604399999987 59.724658799999986, 30.399670799999985 59.72466029999998, 30.39976269999999 59.72466529999998), (30.3997223 59.72481519999997, 30.3996822 59.72475389999998, 30.399644699999985 59.724716, 30.3995928 59.72469759999997, 30.3995065 59.724689, 30.39938319999999 59.724693799999976), (30.39938319999999 59.724693799999976, 30.3996029 59.72462149999998, 30.3997811 59.724553599999986))"
"Александровский бульвар","0","0","LINESTRING (30.27653139999999 59.6764906, 30.278246299999985 59.67719469999997, 30.2795133 59.6777845, 30.28080639999998 59.678389299999985, 30.2815818 59.67873259999999, 30.2829322 59.67930409999998, 30.284290899999984 59.6799537)"
"Антропшинская улица","0","0","LINESTRING (30.5615282 59.72830629999997, 30.5622998 59.728275, 30.5627685 59.72825119999999, 30.5634283 59.7279741, 30.564331 59.72757889999998, 30.5653161 59.72714759999999, 30.565073299999987 59.72538979999998, 30.5662186 59.724892299999986, 30.570257 59.72308769999999)"
"Анциферовская улица","0","0","MULTILINESTRING ((30.4124367 59.68775559999999, 30.412293899999984 59.687728599999986, 30.410904299999988 59.687466199999974, 30.4107441 59.68743579999998), (30.417699 59.6887417, 30.4176025 59.6887232, 30.4168974 59.6885881, 30.416420399999986 59.6885003, 30.416015 59.688425799999976, 30.4158977 59.68840419999998), (30.4158977 59.68840419999998, 30.4158312 59.688437799999974, 30.4157417 59.68844279999997, 30.413977 59.68810959999997, 30.41257 59.687850099999984, 30.4124959 59.68782969999997, 30.4124516 59.6877963, 30.4124367 59.68775559999999), (30.4124367 59.68775559999999, 30.412504699999985 59.68772929999999, 30.4125627 59.68772409999998, 30.412635 59.687730299999984, 30.4136227 59.6879084, 30.4140636 59.687992699999974, 30.4147447 59.68811949999997, 30.415820099999987 59.6883233, 30.4158818 59.68835919999998, 30.4158977 59.68840419999998), (30.4103289 59.68799849999997, 30.4101605 59.68796519999998, 30.408007299999984 59.687538, 30.4078315 59.68750309999999), (30.4082666 59.686944299999986, 30.4082098 59.68701719999997, 30.4081041 59.687153, 30.4078315 59.68750309999999), (30.4082666 59.686944299999986, 30.408392 59.68696919999997, 30.4105871 59.68740449999998, 30.4107441 59.68743579999998), (30.4055174 59.6870802, 30.4078315 59.68750309999999))"
"Арбузовский переулок","0","0","LINESTRING (30.5645576 59.73043829999998, 30.561582 59.72870639999997, 30.5615282 59.72830629999997)"
"Артиллерийская улица","3","0.0011742953115952445","MULTILINESTRING ((30.44942149999999 59.6787543, 30.448993 59.678462, 30.4482485 59.67797749999997, 30.447850599999985 59.67772549999999, 30.447733499999988 59.677652, 30.4462414 59.67669249999997, 30.4459162 59.676468799999974, 30.4451266 59.67595639999997, 30.4448023 59.67575549999999, 30.4444865 59.67556969999998, 30.4443303 59.67558519999997, 30.443847499999986 59.67575479999998, 30.4436688 59.6757577, 30.4435125 59.6757391, 30.44193639999999 59.675230899999974, 30.4418366 59.675154, 30.4416506 59.67469), (30.415557 59.707630199999976, 30.415708799999987 59.707658299999984), (30.4053732 59.70597209999998, 30.4055911 59.70600779999998, 30.4063312 59.706129099999984, 30.4064381 59.706146599999975, 30.4065045 59.70615749999998, 30.407570299999986 59.70633209999997, 30.408944 59.70655689999999, 30.4093016 59.70661689999997, 30.4095029 59.70664859999997, 30.4096906 59.70667839999997, 30.4099027 59.706711599999984, 30.411544 59.70697869999998, 30.4118635 59.70703, 30.4121779 59.70708159999998, 30.4131922 59.7072463, 30.4145317 59.70746419999998, 30.414556 59.707468099999986, 30.415557 59.707630199999976))"
"Ахматовская улица","0","0","MULTILINESTRING ((30.41961519999999 59.728299, 30.419885699999984 59.72820179999998, 30.420178199999985 59.7280928, 30.421086 59.727757499999974, 30.421600099999985 59.72758709999999, 30.4218654 59.72750309999998), (30.4218654 59.72750309999998, 30.42197 59.7274351, 30.422157 59.727335899999986, 30.422849399999986 59.7270585, 30.4229375 59.72701779999998, 30.4230069 59.72699139999999, 30.4230988 59.72696239999998, 30.423211399999985 59.726937399999976, 30.42332 59.72692859999999, 30.4236941 59.7269633, 30.4240874 59.727006699999976, 30.424354 59.727065), (30.424354 59.727065, 30.4247161 59.72708139999999, 30.4258448 59.727192899999984, 30.4264499 59.727256, 30.4265633 59.7272582, 30.4266344 59.7272494, 30.426731 59.72721339999999), (30.4218654 59.72750309999998, 30.4221535 59.727420599999974, 30.4224845 59.72733419999999, 30.42292559999999 59.727218, 30.42312539999999 59.72717509999998, 30.423317799999985 59.72714589999999, 30.42351909999999 59.727118199999985, 30.42373159999999 59.727093299999986, 30.424043399999988 59.727069499999985, 30.424354 59.727065))"
"Баболовская улица","0","0","MULTILINESTRING ((30.347117 59.72282819999998, 30.347686199999988 59.722616, 30.347812 59.72256929999998, 30.3481171 59.722456, 30.3482684 59.72239979999998, 30.3485173 59.722308699999985, 30.34923859999999 59.72202079999999, 30.3498562 59.721774399999966, 30.350850799999986 59.721405, 30.3515044 59.72113779999999, 30.352071299999988 59.72091549999998, 30.353044 59.720534, 30.3530761 59.720498899999974, 30.3529506 59.72039069999999), (30.3470874 59.72283919999999, 30.347117 59.72282819999998), (30.3470197 59.72286449999998, 30.3470874 59.72283919999999))"
"Безымянный переулок","0","0","MULTILINESTRING ((30.355052199999985 59.73250859999999, 30.3548891 59.732785199999974, 30.3545842 59.733233), (30.4448019 59.702106499999985, 30.4449888 59.702060899999985, 30.445546299999982 59.70188319999997, 30.446687899999986 59.70166669999998, 30.4470661 59.7015704, 30.4474899 59.7014851, 30.4478109 59.701413899999984, 30.448035699999988 59.701364, 30.4482931 59.70128849999998))"
"Беличья улица","0","0","LINESTRING (30.3505748 59.7252353, 30.350829799999985 59.72513659999998, 30.3511214 59.72502379999998, 30.3513492 59.72493559999997, 30.351621 59.724830499999975, 30.3516343 59.72482529999997, 30.352119399999985 59.72463759999999, 30.352151 59.72462539999997, 30.352534899999988 59.724476799999984, 30.3533729 59.72415249999998, 30.353805699999985 59.72398489999997, 30.354192699999984 59.723803499999974)"
