type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","151310232","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375993.0768321385 8351782.715312792, 3375962.308124883 8351785.41389932, 3375963.2766044536 8351736.397104407, 3375964.579042495 8351682.271084961, 3375996.0045347465 8351682.005653886)"
"way","151310233","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375994.546249417 8351737.237642373, 3375993.0768321385 8351782.715312792, 3376050.2950504064 8351782.98074749, 3376050.9852312496 8351682.271084961, 3375996.0045347465 8351682.005653886, 3375994.546249417 8351737.237642373)"
"way","151310235","","service",,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375962.308124883 8351785.41389932, 3375943.762297717 8351794.018415405, 3375928.37794409 8351804.414630746, 3375913.4500003746 8351810.762965182, 3375895.349451171 8351813.926074623, 3375877.7164438292 8351817.553698312, 3375866.3952516164 8351821.623717248, 3375814.898855175 8351843.323149589)"
"way","151310512","","unclassified","1",,"RU:urban",,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375700.3065713523 8356067.632463123, 3375713.4200073676 8356081.266036487, 3375723.5612129793 8356087.618050863, 3375732.489036141 8356091.712557799, 3375743.3983462383 8356093.748745875)"
"way","151311471","","unclassified","2","no","RU:urban",,,"asphalt",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375743.3983462383 8356093.748745875, 3375802.7872945764 8356095.65213959, 3375816.4350641477 8356096.094789359)"
"way","151311472","","unclassified","1",,"RU:urban",,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3375743.3983462383 8356093.748745875, 3375732.3331888537 8356096.2497167885, 3375722.503677816 8356099.879445987, 3375714.9339524424 8356105.324043135, 3375708.121199606 8356111.521150465, 3375698.848286023 8356121.967714607)"
"way","151432552","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3389915.4938510787 8357156.759895373, 3389922.8632013695 8357141.707654684, 3389940.2958336277 8357104.918336819, 3389949.2236567894 8357087.276352343, 3389967.368733789 8357049.80110997, 3390012.096905189 8356955.726472977, 3390063.782544765 8356980.894087766, 3390065.797427548 8357002.0553149115, 3390008.323174452 8357115.322036266, 3389949.2236567894 8357087.276352343)"
"way","151437592","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390049.4668582487 8353669.644163757, 3390054.3649158436 8353658.957693401, 3390110.7371059814 8353594.994071146, 3390310.9229462747 8353367.862422434, 3390853.6499916883 8352767.764944434)"
"way","151437598","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390310.9229462747 8353367.862422434, 3389911.174654836 8352982.8431199165, 3390428.6210438907 8352431.510453014)"
"way","151437603","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394163.8018421205 8353142.773137502, 3394108.0975689283 8353055.695027669)"
"way","151437604","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3393994.0841464577 8352731.484117291, 3394028.5041330107 8352784.091374834)"
"way","151437605","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394496.68051544 8352725.842907141, 3394477.756202005 8352722.767896365, 3394451.8076287014 8352713.653483461, 3394245.55487616 8352613.992979675, 3394227.0090489937 8352605.874192142, 3394209.7879237677 8352605.785704042, 3394192.7449097275 8352605.962680238, 3394177.5052714376 8352610.210110258, 3394159.438118082 8352617.687362788, 3394137.1519560255 8352629.965116366, 3394076.1600070195 8352667.793999037, 3394043.9775422313 8352683.943230223, 3394007.743047978 8352709.560850262, 3393994.0841464577 8352731.484117291, 3393975.9947292036 8352762.36705398, 3393958.172478728 8352785.551463864, 3393934.773121763 8352805.439675033, 3393823.765325544 8352861.3880003365, 3393802.5589625477 8352864.374577669, 3393785.838775031 8352870.657455406, 3393763.741856108 8352885.568250044, 3393754.7361093033 8352902.005555594, 3393753.3780115154 8352921.186145503, 3393758.7324790224 8352939.72521749, 3393838.6932692593 8353080.252012557, 3393855.413456776 8353095.18535413, 3393879.3026195006 8353100.561364493, 3393895.421681768 8353109.521390468, 3393971.3638383867 8353238.14874004)"
"way","151437606","","unclassified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394517.797822844 8352714.095930428, 3394496.68051544 8352725.842907141, 3394483.5448155263 8352737.058964501, 3394474.0715268604 8352748.518385872, 3394457.674165866 8352761.39366432, 3394355.928151281 8352804.178685635, 3394320.6398726995 8352818.248684792, 3394248.0595647027 8352847.782496674, 3394217.580288123 8352860.790685017, 3394202.351781782 8352874.949283416, 3394200.592933828 8352897.160639386, 3394205.112505154 8352933.088312858, 3394214.6303216172 8352968.817053208, 3394282.702190237 8353079.676802967, 3394256.2972070207 8353094.7871312965, 3394200.9380242494 8353129.18923871, 3394163.8018421205 8353142.773137502, 3394149.2523846743 8353162.175590048, 3394143.98697276 8353172.684351319, 3394107.3183324924 8353206.710716788, 3394026.288875144 8353261.777124345, 3393877.6328271385 8353354.831216079, 3393825.9917153595 8353385.628263756)"
"way","151437608","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394143.98697276 8353172.684351319, 3394171.3715674947 8353188.30371677, 3394186.9340323084 8353196.688630556, 3394195.8507235204 8353211.467340843, 3394219.083101249 8353257.617815255)"
"way","151437610","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394202.351781782 8352874.949283416, 3394186.689129428 8352857.206794101, 3394134.1685936716 8352759.955702552)"
"way","151437611","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394368.4738578936 8353079.256457527, 3394407.6137908567 8353146.047436065, 3394412.467320655 8353167.507401793, 3394453.1323306416 8353229.91864642)"
"way","151437613","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394282.702190237 8353079.676802967, 3394291.5743536535 8353092.442041708, 3394315.31880104 8353093.149993204, 3394368.4738578936 8353079.256457527, 3394585.6915802783 8352955.432582229, 3394610.2820557943 8352947.977110573)"
"way","151437614","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388594.6769608683 8352322.009829906, 3388567.5372690125 8352353.333478626)"
"way","151437617","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394248.0595647027 8352847.782496674, 3394255.5179705857 8352859.728791229, 3394270.445914301 8352870.060139336, 3394285.9749832666 8352873.400685394, 3394306.057019406 8352873.400685394, 3394323.05550565 8352867.228419359, 3394335.4119691276 8352854.087483057, 3394345.4529871973 8352833.225741665, 3394355.928151281 8352804.178685635)"
"way","151437618","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3394007.743047978 8352709.560850262, 3393994.8188550966 8352697.504187268, 3393975.0262496336 8352693.190340154, 3393954.9998732395 8352688.080093761, 3393923.9417353086 8352689.518041523, 3393904.3272410305 8352691.885125369, 3393876.463972485 8352703.897534546, 3393818.9563235417 8352741.461326976, 3393626.6630351455 8352855.304235436)"
"way","151477061","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390798.524579847 8348908.772002685, 3390871.572429706 8348830.632329023, 3391107.291451461 8348579.259911709)"
"way","151477064","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388963.778996491 8350913.379415822, 3388831.420121938 8350791.493896412, 3388863.9476771476 8350756.195907343, 3388734.338394017 8350636.812104993, 3388706.085507254 8350610.803589087)"
"way","151477066","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390676.4070984474 8348746.103556801, 3390731.710621474 8348687.090975152, 3390880.244218039 8348528.561947064, 3390961.229147591 8348442.8206082005)"
"way","151477074","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390731.710621474 8348687.090975152, 3390871.572429706 8348830.632329023)"
"way","151480630","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388740.0602158443 8351430.513999518, 3388648.3552193283 8351530.578781723, 3388524.7126609045 8351665.526826679, 3388478.793370952 8351623.456215895)"
"way","151480631","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383755.9192587095 8356374.0840898175, 3383809.809024202 8356429.749607053, 3383663.1901228786 8356584.375787734, 3383680.266532766 8356602.149373976, 3383697.476526043 8356617.311184369, 3383694.4152400456 8356631.764734813, 3383669.858160377 8356668.795170106)"
"way","151480633","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391904.773151555 8349602.0711956695, 3391941.1968889423 8349575.203920524, 3391983.2979203607 8349586.260400516, 3392011.650994666 8349604.945889341, 3392048.163787646 8349646.673299635)"
"way","151480640","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391302.523574414 8348511.647963049, 3391239.2273119492 8348587.197391687, 3391184.780949002 8348651.648276321)"
"way","151480654","","service",,,,,"yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383571.863612632 8357942.175287744, 3383555.8002101104 8357981.669633386, 3383546.9169147452 8357993.845623381, 3383523.584349475 8358026.8537264215, 3383439.983411889 8358042.970412537, 3383421.738147348 8358033.030309385, 3383411.3186430098 8357966.239362198, 3383423.630578691 8357925.151164716, 3383433.582541168 8357888.247251339)"
"way","151482078","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383914.3825538536 8359226.204009754, 3383928.9654071475 8359216.882284307, 3383945.3516361923 8359206.431337714, 3383951.18477751 8359202.7115128385, 3383956.7507520495 8359199.168824227, 3383970.999646871 8359190.068550643, 3383995.6346501834 8359174.347909825, 3384076.664107532 8359122.580740619)"
"way","151482080","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383942.691100362 8359305.428080478, 3383942.5909128203 8359288.755084916, 3383937.8153066654 8359270.842174161, 3383925.815065558 8359242.4118834585, 3383914.3825538536 8359226.204009754, 3383528.9054211346 8359152.449777246, 3383389.3330435785 8358949.192153421, 3383398.0716236047 8358768.700534497, 3383304.3740082043 8358466.975876999, 3382846.494678674 8357818.159103352)"
"way","151515272","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391433.925101347 8346053.805859481, 3391490.5199304656 8346007.700401317, 3391465.3951213937 8345977.619286843, 3391510.379327623 8345939.49314226, 3391596.6185371405 8345865.871561685, 3391649.973969078 8345930.033468465, 3391646.378349526 8345946.057455732, 3391632.084926908 8345980.337854238, 3391647.4470166373 8345999.23524062, 3391677.9485571147 8346019.503017551)"
"way","151515273","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391784.2364069237 8346044.611267659, 3391770.955991673 8346030.24474086, 3391722.7435202096 8346000.472965859, 3391699.355295194 8346003.257848411, 3391677.9485571147 8346019.503017551, 3391519.1179076503 8346156.82585509)"
"way","151515274","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391468.7792339143 8346095.778432498, 3391570.7256235825 8346012.938638779, 3391510.379327623 8345939.49314226)"
"way","151515275","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391980.1698426693 8345907.776760406, 3391953.063546661 8345870.512948562, 3391924.721604305 8345831.547491193, 3391829.465516033 8345719.80197692, 3391839.7848328296 8345710.917220245, 3391942.499326985 8345622.4901625505)"
"way","151515276","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391329.997224742 8346068.614480957, 3391368.7920672833 8346075.841983121, 3391431.2979613636 8346145.553483446, 3391429.4723217147 8346156.494314501, 3391350.680386131 8346220.702952822)"
"way","151588043","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385357.339189363 8357768.880848294, 3385609.2997248247 8357503.678280605)"
"way","151694651","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385782.946998513 8348925.200454698, 3385971.043542106 8348153.0585124465, 3385999.1183176846 8348141.119832884, 3386027.783086564 8348160.818664515, 3386153.128833197 8348252.282951878, 3386287.513722483 8348635.198322951, 3386358.312918627 8348663.300348801)"
"way","151694652","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,"private",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385497.501560221 8349414.864709187, 3386145.4811841794 8349578.012264873)"
"way","153072184","","residential","2","no","RU:urban","Окуловская улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380529.2013666267 8357119.859824664, 3380545.409484486 8357123.3572439635, 3380683.723951797 8357153.151781938, 3380692.584983264 8357155.055448931, 3380786.9059878127 8357175.376017871, 3380845.4043802246 8357187.971256995, 3380929.094373403 8357206.011926934, 3380962.890970808 8357213.272478937, 3380991.7227189234 8357219.49265265, 3381001.4631743683 8357221.595559538, 3381070.0471126456 8357236.3601963585, 3381101.706375827 8357243.178059612)"
"way","153072187","","unclassified","1","no","RU:urban","Пушкинская улица",,"asphalt",,,,,,,,,,,"40-3181",,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381384.6025977805 8355647.305819988, 3381372.7470720108 8355643.654182252, 3381357.5630934667 8355638.807465867, 3381345.251157785 8355634.845996848, 3381316.5752569563 8355625.639462537, 3381249.0043260446 8355608.332979606, 3381169.5222096187 8355589.919988622, 3381031.374721544 8355557.896542819, 3380960.397414214 8355541.453320915, 3380882.050756594 8355523.30606605, 3380876.161955531 8355521.9339583535, 3380785.4031746867 8355501.617941948)"
"way","153072197","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382231.610339328 8357245.546604495, 3382202.945570449 8357260.997504686)"
"way","153072202","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382655.4815644217 8356383.8448917065, 3382669.1182020437 8356387.828896187, 3382671.845529568 8356388.780630907, 3382688.087043275 8356394.004107382)"
"way","153072203","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382181.4497767766 8357274.168426528, 3382152.2618062906 8357271.866280511, 3382136.7216053754 8357273.150169547, 3382123.263078939 8357289.265209556, 3382181.082422457 8357341.772149991)"
"way","153072210","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"parking_aisle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382695.0667753476 8356372.999557073, 3382688.087043275 8356394.004107382, 3382645.674317283 8356526.584260863)"
"way","153072212","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381105.079356398 8357478.376062906, 3381067.475632408 8357473.882327279, 3380990.097454358 8357461.485829389, 3380888.87464138 8357445.281867123)"
"way","153072214","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382107.900989209 8356502.303543731, 3382115.982784241 8356493.5828681085, 3382124.431933592 8356463.901661051, 3382167.835403052 8356472.68870245)"
"way","153072220","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382146.7292275983 8357222.326043123, 3382231.610339328 8357245.546604495, 3382282.082596454 8357260.95323272, 3382287.670834891 8357270.9365679, 3382281.047325189 8357284.837997255, 3382250.0559789524 8357318.595558131)"
"way","154072498","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388397.3297675895 8334603.523074747, 3388413.8273161245 8334609.349069844, 3388429.1782739055 8334613.10066003, 3388451.219533083 8334618.463230483, 3388515.2059763907 8334629.718020641)"
"way","154074349","","secondary","2","yes","RU:rural","Петербургское шоссе","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"down",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380832.803013867 8346496.198608641, 3380799.551881967 8346520.092771228, 3380676.8110114187 8346607.933770935)"
"way","154074354","","residential",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3378314.5891528865 8348304.482440335, 3378325.854685355 8348320.401036308, 3378351.1910014595 8348349.695764438)"
"way","154074356","","unclassified","1","no",,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3377784.864223998 8348972.2528049, 3377789.7511496437 8348978.775593284, 3377800.9498904175 8348991.776964951, 3377814.3527571093 8349007.586486857, 3377860.361102654 8349089.730212115, 3377922.7445452944 8349194.7605329, 3377988.868322826 8349301.649766279, 3378243.611845557 8349716.506981394, 3378255.623218614 8349739.9693007665)"
"way","154079495","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379960.0136782513 8346541.953455806, 3379958.421809533 8346599.77737843)"
"way","154079497","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379992.574629308 8346542.815506369, 3380004.4078911794 8346324.432579972)"
"way","154079502","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379774.321635659 8346697.499952962, 3379772.662975246 8346768.830954675, 3379779.7094990136 8346777.54014805, 3379781.791173491 8346790.825003418, 3379787.668842605 8346828.690288086)"
"way","154079504","","service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379833.565868659 8346987.868077733, 3379782.926632297 8347024.51858121, 3379778.3291373276 8347037.1628260715, 3379780.3217562125 8347050.293410966, 3379811.8696999038 8347095.52115991)"
